window_size,dp_v,dp_v3,J
50,-0.55,-0.65,2.114917462764086
50,-0.55,-0.6,2.123729290562914
50,-0.55,-0.55,2.134399690642529
50,-0.55,-0.5,2.145582506654533
50,-0.55,-0.45,2.1473339130689038
50,-0.55,-0.4,2.0980237355520575
50,-0.55,-0.35,2.076873360663679
50,-0.55,-0.3,2.1481822203279717
50,-0.55,-0.25,2.2430597982056537
50,-0.55,-0.2,2.3628806111684715
50,-0.55,-0.15,2.518064109218176
50,-0.55,-0.1,2.7168837398761116
50,-0.55,-0.05,2.957167814535065
50,-0.55,0.0,3.239443870875732
50,-0.55,0.05,3.576280027172981
50,-0.55,0.1,3.9958306991429864
50,-0.55,0.15,4.557233044681237
50,-0.55,0.2,5.403606683643096
50,-0.55,0.25,6.998807052978256
50,-0.55,0.3,12.352141644912392
50,-0.55,0.35,1000.0
50,-0.55,0.4,1000.0
50,-0.55,0.45,1000.0
50,-0.55,0.5,1000.0
50,-0.55,0.55,1000.0
50,-0.55,0.6,1000.0
50,-0.55,0.65,1000.0
50,-0.55,0.7,1000.0
50,-0.55,0.75,1000.0
50,-0.55,0.8,1000.0
50,-0.55,0.85,1000.0
50,-0.55,0.9,1000.0
50,-0.55,0.95,1000.0
50,-0.55,1.0,1000.0
50,-0.55,1.05,1000.0
50,-0.55,1.1,1000.0
50,-0.55,1.15,1000.0
50,-0.55,1.2,1000.0
50,-0.55,1.25,1000.0
50,-0.55,1.3,1000.0
50,-0.55,1.35,1000.0
50,-0.55,1.4,1000.0
50,-0.55,1.45,1000.0
50,-0.55,1.5,1000.0
50,-0.5,-1.5,2.0688934718385457
50,-0.5,-1.45,2.0694426270000688
50,-0.5,-1.4,2.0700598446310483
50,-0.5,-1.35,2.070753763306528
50,-0.5,-1.3,2.0715348214722304
50,-0.5,-1.25,2.0724157832914067
50,-0.5,-1.2,2.0734124473409987
50,-0.5,-1.15,2.0745446071381974
50,-0.5,-1.1,2.075837358737705
50,-0.5,-1.05,2.077322885484409
50,-0.5,-1.0,2.079042892688318
50,-0.5,-0.95,2.081051907078486
50,-0.5,-0.9,2.083421665003685
50,-0.5,-0.85,2.0862466840523854
50,-0.5,-0.8,2.089650509486478
50,-0.5,-0.75,2.0937899334248353
50,-0.5,-0.7,2.098846629085474
50,-0.5,-0.65,2.1049651113715613
50,-0.5,-0.6,2.111957860431186
50,-0.5,-0.55,2.1178286084023386
50,-0.5,-0.5,2.1096932666372035
50,-0.5,-0.45,1.9951595974005703
50,-0.5,-0.4,1.9828692753547565
50,-0.5,-0.35,2.0525818846698924
50,-0.5,-0.3,2.132428372062304
50,-0.5,-0.25,2.227635516373906
50,-0.5,-0.2,2.3461563837151744
50,-0.5,-0.15,2.4979225296682066
50,-0.5,-0.1,2.695507121480852
50,-0.5,-0.05,2.9411064954962125
50,-0.5,0.0,3.234017081299578
50,-0.5,0.05,3.5874552246450415
50,-0.5,0.1,4.032375339094248
50,-0.5,0.15,4.633227533387444
50,-0.5,0.2,5.5437951296517225
50,-0.5,0.25,7.25353172525975
50,-0.5,0.3,12.85180134690895
50,-0.5,0.35,1000.0
50,-0.5,0.4,1000.0
50,-0.5,0.45,1000.0
50,-0.5,0.5,1000.0
50,-0.5,0.55,1000.0
50,-0.5,0.6,1000.0
50,-0.5,0.65,1000.0
50,-0.5,0.7,1000.0
50,-0.5,0.75,1000.0
50,-0.5,0.8,1000.0
50,-0.5,0.85,1000.0
50,-0.5,0.9,1000.0
50,-0.5,0.95,1000.0
50,-0.5,1.0,1000.0
50,-0.5,1.05,1000.0
50,-0.5,1.1,1000.0
50,-0.5,1.15,1000.0
50,-0.5,1.2,1000.0
50,-0.5,1.25,1000.0
50,-0.5,1.3,1000.0
50,-0.5,1.35,1000.0
50,-0.5,1.4,1000.0
50,-0.5,1.45,1000.0
50,-0.5,1.5,1000.0
50,-0.45,-1.5,2.062702442942963
50,-0.45,-1.45,2.0631449701834246
50,-0.45,-1.4,2.063642641986736
50,-0.45,-1.35,2.0642020588605736
50,-0.45,-1.3,2.0648312579101558
50,-0.45,-1.25,2.0655401585425794
50,-0.45,-1.2,2.066341166923077
50,-0.45,-1.15,2.0672499974400416
50,-0.45,-1.1,2.0682867882891416
50,-0.45,-1.05,2.069477608244638
50,-0.45,-1.0,2.0708564624037096
50,-0.45,-0.95,2.0724678737368856
50,-0.45,-0.9,2.0743699488431933
50,-0.45,-0.85,2.076637245578511
50,-0.45,-0.8,2.0793608581238363
50,-0.45,-0.75,2.0826368918826126
50,-0.45,-0.7,2.086512165890817
50,-0.45,-0.65,2.090763110966932
50,-0.45,-0.6,2.0939000231919738
50,-0.45,-0.55,2.0872582799553534
50,-0.45,-0.5,1.9789084077252561
50,-0.45,-0.45,1.9171920409880163
50,-0.45,-0.4,1.9571564891294622
50,-0.45,-0.35,2.021598946794209
50,-0.45,-0.3,2.096612205799302
50,-0.45,-0.25,2.1879684712793446
50,-0.45,-0.2,2.302054765835635
50,-0.45,-0.15,2.445441625079022
50,-0.45,-0.1,2.630794905232699
50,-0.45,-0.05,2.8715033992729184
50,-0.45,0.0,3.167225829270617
50,-0.45,0.05,3.527500694189126
50,-0.45,0.1,3.9833260813130638
50,-0.45,0.15,4.59978990898802
50,-0.45,0.2,5.529434195566882
50,-0.45,0.25,7.237931274107461
50,-0.45,0.3,12.415540182476956
50,-0.45,0.35,1000.0
50,-0.45,0.4,1000.0
50,-0.45,0.45,1000.0
50,-0.45,0.5,1000.0
50,-0.45,0.55,1000.0
50,-0.45,0.6,1000.0
50,-0.45,0.65,1000.0
50,-0.45,0.7,1000.0
50,-0.45,0.75,1000.0
50,-0.45,0.8,1000.0
50,-0.45,0.85,1000.0
50,-0.45,0.9,1000.0
50,-0.45,0.95,1000.0
50,-0.45,1.0,1000.0
50,-0.45,1.05,1000.0
50,-0.45,1.1,1000.0
50,-0.45,1.15,1000.0
50,-0.45,1.2,1000.0
50,-0.45,1.25,1000.0
50,-0.45,1.3,1000.0
50,-0.45,1.35,1000.0
50,-0.45,1.4,1000.0
50,-0.45,1.45,1000.0
50,-0.45,1.5,1000.0
50,-0.4,-1.5,2.0553013359996686
50,-0.4,-1.45,2.0556008563272132
50,-0.4,-1.4,2.0559398188884392
50,-0.4,-1.35,2.0563224202234176
50,-0.4,-1.3,2.0567538346820946
50,-0.4,-1.25,2.057240539328122
50,-0.4,-1.2,2.0577907542839906
50,-0.4,-1.15,2.058415036990478
50,-0.4,-1.1,2.0591270758818947
50,-0.4,-1.05,2.0599447270555005
50,-0.4,-1.0,2.0608913044126576
50,-0.4,-0.95,2.061997007372959
50,-0.4,-0.9,2.063299975221896
50,-0.4,-0.85,2.064845276814994
50,-0.4,-0.8,2.066676542231766
50,-0.4,-0.75,2.068803142139903
50,-0.4,-0.7,2.071082044698612
50,-0.4,-0.65,2.0727563983392763
50,-0.4,-0.6,2.070194081579693
50,-0.4,-0.55,2.0381559861312306
50,-0.4,-0.5,1.9355062065341844
50,-0.4,-0.45,1.8834406190569037
50,-0.4,-0.4,1.912758350568212
50,-0.4,-0.35,1.967210191687014
50,-0.4,-0.3,2.0358860476612732
50,-0.4,-0.25,2.1206725484521525
50,-0.4,-0.2,2.2275583371547314
50,-0.4,-0.15,2.360789238092444
50,-0.4,-0.1,2.5275077318350685
50,-0.4,-0.05,2.7458139952740077
50,-0.4,0.0,3.0309405699799874
50,-0.4,0.05,3.3856612804221036
50,-0.4,0.1,3.8335969432656767
50,-0.4,0.15,4.4326777088521885
50,-0.4,0.2,5.3115920729822
50,-0.4,0.25,6.82779432009237
50,-0.4,0.3,12.145106590003259
50,-0.4,0.35,1000.0
50,-0.4,0.4,1000.0
50,-0.4,0.45,1000.0
50,-0.4,0.5,1000.0
50,-0.4,0.55,1000.0
50,-0.4,0.6,1000.0
50,-0.4,0.65,1000.0
50,-0.4,0.7,1000.0
50,-0.4,0.75,1000.0
50,-0.4,0.8,1000.0
50,-0.4,0.85,1000.0
50,-0.4,0.9,1000.0
50,-0.4,0.95,1000.0
50,-0.4,1.0,1000.0
50,-0.4,1.05,1000.0
50,-0.4,1.1,1000.0
50,-0.4,1.15,1000.0
50,-0.4,1.2,1000.0
50,-0.4,1.25,1000.0
50,-0.4,1.3,1000.0
50,-0.4,1.35,1000.0
50,-0.4,1.4,1000.0
50,-0.4,1.45,1000.0
50,-0.4,1.5,1000.0
50,-0.35,-1.5,2.0466274068097383
50,-0.35,-1.45,2.046749226781762
50,-0.35,-1.4,2.0468927248171553
50,-0.35,-1.35,2.047059509889696
50,-0.35,-1.3,2.047251649976628
50,-0.35,-1.25,2.047471841289181
50,-0.35,-1.2,2.047723632647925
50,-0.35,-1.15,2.048011717197002
50,-0.35,-1.1,2.0483422974109224
50,-0.35,-1.05,2.048723504997973
50,-0.35,-1.0,2.0491657830927226
50,-0.35,-0.95,2.049681928668138
50,-0.35,-0.9,2.0502859107956173
50,-0.35,-0.85,2.0509879258256913
50,-0.35,-0.8,2.051778186405712
50,-0.35,-0.75,2.0525756122402172
50,-0.35,-0.7,2.053055616480553
50,-0.35,-0.65,2.05197784102419
50,-0.35,-0.6,2.0436327217615085
50,-0.35,-0.55,1.9734104301246267
50,-0.35,-0.5,1.9041139648975984
50,-0.35,-0.45,1.8424065995401437
50,-0.35,-0.4,1.8517822636783061
50,-0.35,-0.35,1.892481613974523
50,-0.35,-0.3,1.9494680692571191
50,-0.35,-0.25,2.0239877743437993
50,-0.35,-0.2,2.1203951210118537
50,-0.35,-0.15,2.241226837480386
50,-0.35,-0.1,2.389135425155054
50,-0.35,-0.05,2.573168060003623
50,-0.35,0.0,2.817484670797909
50,-0.35,0.05,3.1432603950125024
50,-0.35,0.1,3.5559817599994035
50,-0.35,0.15,4.089947679470434
50,-0.35,0.2,4.8302970939760685
50,-0.35,0.25,6.176178653444616
50,-0.35,0.3,12.41384635993959
50,-0.35,0.35,1000.0
50,-0.35,0.4,1000.0
50,-0.35,0.45,1000.0
50,-0.35,0.5,1000.0
50,-0.35,0.55,1000.0
50,-0.35,0.6,1000.0
50,-0.35,0.65,1000.0
50,-0.35,0.7,1000.0
50,-0.35,0.75,1000.0
50,-0.35,0.8,1000.0
50,-0.35,0.85,1000.0
50,-0.35,0.9,1000.0
50,-0.35,0.95,1000.0
50,-0.35,1.0,1000.0
50,-0.35,1.05,1000.0
50,-0.35,1.1,1000.0
50,-0.35,1.15,1000.0
50,-0.35,1.2,1000.0
50,-0.35,1.25,1000.0
50,-0.35,1.3,1000.0
50,-0.35,1.35,1000.0
50,-0.35,1.4,1000.0
50,-0.35,1.45,1000.0
50,-0.35,1.5,1000.0
50,-0.3,-1.5,2.0366394149339717
50,-0.3,-1.45,2.0365466584261918
50,-0.3,-1.4,2.0364556715232442
50,-0.3,-1.35,2.0363653635387378
50,-0.3,-1.3,2.0362745480404243
50,-0.3,-1.25,2.036181930099349
50,-0.3,-1.2,2.036086077814363
50,-0.3,-1.15,2.035985362894022
50,-0.3,-1.1,2.0358778381906184
50,-0.3,-1.05,2.0357609801792766
50,-0.3,-1.0,2.035631126398556
50,-0.3,-0.95,2.0354821897028823
50,-0.3,-0.9,2.03530258004034
50,-0.3,-0.85,2.0350674725275297
50,-0.3,-0.8,2.0347182817062524
50,-0.3,-0.75,2.034104033164894
50,-0.3,-0.7,2.0327946540332915
50,-0.3,-0.65,2.029370734392984
50,-0.3,-0.6,2.017669972509207
50,-0.3,-0.55,1.933012236687366
50,-0.3,-0.5,1.8978416682708152
50,-0.3,-0.45,1.8060121711363648
50,-0.3,-0.4,1.7823303272394992
50,-0.3,-0.35,1.8007193699123458
50,-0.3,-0.3,1.8429755669573904
50,-0.3,-0.25,1.9020309600415362
50,-0.3,-0.2,1.9804811857593103
50,-0.3,-0.15,2.0823795385439174
50,-0.3,-0.1,2.2087544437823436
50,-0.3,-0.05,2.361545414677813
50,-0.3,0.0,2.548066196212202
50,-0.3,0.05,2.7952451043992874
50,-0.3,0.1,3.133088168694139
50,-0.3,0.15,3.568836465247221
50,-0.3,0.2,4.179157538490223
50,-0.3,0.25,5.537114594449986
50,-0.3,0.3,12.67647545203669
50,-0.3,0.35,1000.0
50,-0.3,0.4,1000.0
50,-0.3,0.45,1000.0
50,-0.3,0.5,1000.0
50,-0.3,0.55,1000.0
50,-0.3,0.6,1000.0
50,-0.3,0.65,1000.0
50,-0.3,0.7,1000.0
50,-0.3,0.75,1000.0
50,-0.3,0.8,1000.0
50,-0.3,0.85,1000.0
50,-0.3,0.9,1000.0
50,-0.3,0.95,1000.0
50,-0.3,1.0,1000.0
50,-0.3,1.05,1000.0
50,-0.3,1.1,1000.0
50,-0.3,1.15,1000.0
50,-0.3,1.2,1000.0
50,-0.3,1.25,1000.0
50,-0.3,1.3,1000.0
50,-0.3,1.35,1000.0
50,-0.3,1.4,1000.0
50,-0.3,1.45,1000.0
50,-0.3,1.5,1000.0
50,-0.25,-1.5,2.0252218185247233
50,-0.25,-1.45,2.024863622909011
50,-0.25,-1.4,2.0244848641156947
50,-0.25,-1.35,2.024081940628983
50,-0.25,-1.3,2.0236506488905626
50,-0.25,-1.25,2.023185979623577
50,-0.25,-1.2,2.022681823136662
50,-0.25,-1.15,2.0221305430622762
50,-0.25,-1.1,2.0215223542482175
50,-0.25,-1.05,2.0208443933253646
50,-0.25,-1.0,2.0200792678170947
50,-0.25,-0.95,2.019202629836314
50,-0.25,-0.9,2.0181787242858937
50,-0.25,-0.85,2.016951282731408
50,-0.25,-0.8,2.0154226277582015
50,-0.25,-0.75,2.013399660896304
50,-0.25,-0.7,2.0104340528769975
50,-0.25,-0.65,2.005254655541488
50,-0.25,-0.6,1.9930315047439364
50,-0.25,-0.55,1.9365383815816095
50,-0.25,-0.5,1.9251322212796038
50,-0.25,-0.45,1.7893275714940575
50,-0.25,-0.4,1.7233383280658134
50,-0.25,-0.35,1.7021187869776075
50,-0.25,-0.3,1.7156484571025243
50,-0.25,-0.25,1.7528166445942384
50,-0.25,-0.2,1.809950255410657
50,-0.25,-0.15,1.889055833856305
50,-0.25,-0.1,1.989507638895164
50,-0.25,-0.05,2.1092813825093044
50,-0.25,0.0,2.2471473950402676
50,-0.25,0.05,2.403795216986017
50,-0.25,0.1,2.5989107407347705
50,-0.25,0.15,2.886061266980629
50,-0.25,0.2,3.4055857784453623
50,-0.25,0.25,4.979883516638824
50,-0.25,0.3,12.817917060440367
50,-0.25,0.35,1000.0
50,-0.25,0.4,1000.0
50,-0.25,0.45,1000.0
50,-0.25,0.5,1000.0
50,-0.25,0.55,1000.0
50,-0.25,0.6,1000.0
50,-0.25,0.65,1000.0
50,-0.25,0.7,1000.0
50,-0.25,0.75,1000.0
50,-0.25,0.8,1000.0
50,-0.25,0.85,1000.0
50,-0.25,0.9,1000.0
50,-0.25,0.95,1000.0
50,-0.25,1.0,1000.0
50,-0.25,1.05,1000.0
50,-0.25,1.1,1000.0
50,-0.25,1.15,1000.0
50,-0.25,1.2,1000.0
50,-0.25,1.25,1000.0
50,-0.25,1.3,1000.0
50,-0.25,1.35,1000.0
50,-0.25,1.4,1000.0
50,-0.25,1.45,1000.0
50,-0.25,1.5,1000.0
50,-0.2,-1.5,2.0121156504183038
50,-0.2,-1.45,2.0114363349457216
50,-0.2,-1.4,2.0107155892015576
50,-0.2,-1.35,2.0099481330522657
50,-0.2,-1.3,2.009127525916877
50,-0.2,-1.25,2.0082456715784107
50,-0.2,-1.2,2.0072921229658065
50,-0.2,-1.15,2.0062531195541786
50,-0.2,-1.1,2.005110266040173
50,-0.2,-1.05,2.0038387207255197
50,-0.2,-1.0,2.00240468415876
50,-0.2,-0.95,2.000761806676541
50,-0.2,-0.9,1.998845713665566
50,-0.2,-0.85,1.9965647408986749
50,-0.2,-0.8,1.993781850522317
50,-0.2,-0.75,1.9902731608420938
50,-0.2,-0.7,1.9856159158919346
50,-0.2,-0.65,1.9788260591120743
50,-0.2,-0.6,1.9668448225089599
50,-0.2,-0.55,1.933896156464915
50,-0.2,-0.5,2.0231258073874057
50,-0.2,-0.45,1.8050704012455223
50,-0.2,-0.4,1.6917094171083789
50,-0.2,-0.35,1.622151884760969
50,-0.2,-0.3,1.5875009097374637
50,-0.2,-0.25,1.5841485043237598
50,-0.2,-0.2,1.6050679575234832
50,-0.2,-0.15,1.6477893065641485
50,-0.2,-0.1,1.7096461833462122
50,-0.2,-0.05,1.7834939926893763
50,-0.2,0.0,1.8593944220440246
50,-0.2,0.05,1.927360673603463
50,-0.2,0.1,1.9887678662425556
50,-0.2,0.15,2.1205450232498837
50,-0.2,0.2,2.6652717580100966
50,-0.2,0.25,4.471351697685184
50,-0.2,0.3,12.8230783198801
50,-0.2,0.35,1000.0
50,-0.2,0.4,1000.0
50,-0.2,0.45,1000.0
50,-0.2,0.5,1000.0
50,-0.2,0.55,1000.0
50,-0.2,0.6,1000.0
50,-0.2,0.65,1000.0
50,-0.2,0.7,1000.0
50,-0.2,0.75,1000.0
50,-0.2,0.8,1000.0
50,-0.2,0.85,1000.0
50,-0.2,0.9,1000.0
50,-0.2,0.95,1000.0
50,-0.2,1.0,1000.0
50,-0.2,1.05,1000.0
50,-0.2,1.1,1000.0
50,-0.2,1.15,1000.0
50,-0.2,1.2,1000.0
50,-0.2,1.25,1000.0
50,-0.2,1.3,1000.0
50,-0.2,1.35,1000.0
50,-0.2,1.4,1000.0
50,-0.2,1.45,1000.0
50,-0.2,1.5,1000.0
50,-0.15,-1.5,1.997205121936506
50,-0.15,-1.45,1.9961805545288882
50,-0.15,-1.4,1.9950962972064417
50,-0.15,-1.35,1.9939439356066857
50,-0.15,-1.3,1.992712374020562
50,-0.15,-1.25,1.9913868160937813
50,-0.15,-1.2,1.9899474641554014
50,-0.15,-1.15,1.9883679040887579
50,-0.15,-1.1,1.9866131588760125
50,-0.15,-1.05,1.9846374186939235
50,-0.15,-1.0,1.9823814765485415
50,-0.15,-0.95,1.9797698682738596
50,-0.15,-0.9,1.9767074927655677
50,-0.15,-0.85,1.9730746946033941
50,-0.15,-0.8,1.9687174419211713
50,-0.15,-0.75,1.9634226167305369
50,-0.15,-0.7,1.9568489422458817
50,-0.15,-0.65,1.94831766570382
50,-0.15,-0.6,1.9360749909931465
50,-0.15,-0.55,1.913672841103361
50,-0.15,-0.5,1.81975526530093
50,-0.15,-0.45,1.8746729423638888
50,-0.15,-0.4,1.6988657204362805
50,-0.15,-0.35,1.5768676101364034
50,-0.15,-0.3,1.4861662620293998
50,-0.15,-0.25,1.423102387433958
50,-0.15,-0.2,1.3854994129035438
50,-0.15,-0.15,1.3695315824631282
50,-0.15,-0.1,1.3693899622678278
50,-0.15,-0.05,1.374877200441803
50,-0.15,0.0,1.3717037124902793
50,-0.15,0.05,1.3519205470972642
50,-0.15,0.1,1.3508527733716147
50,-0.15,0.15,1.5026323675028765
50,-0.15,0.2,2.10493351823995
50,-0.15,0.25,3.987207261741812
50,-0.15,0.3,12.705362528010129
50,-0.15,0.35,1000.0
50,-0.15,0.4,1000.0
50,-0.15,0.45,1000.0
50,-0.15,0.5,1000.0
50,-0.15,0.55,1000.0
50,-0.15,0.6,1000.0
50,-0.15,0.65,1000.0
50,-0.15,0.7,1000.0
50,-0.15,0.75,1000.0
50,-0.15,0.8,1000.0
50,-0.15,0.85,1000.0
50,-0.15,0.9,1000.0
50,-0.15,0.95,1000.0
50,-0.15,1.0,1000.0
50,-0.15,1.05,1000.0
50,-0.15,1.1,1000.0
50,-0.15,1.15,1000.0
50,-0.15,1.2,1000.0
50,-0.15,1.25,1000.0
50,-0.15,1.3,1000.0
50,-0.15,1.35,1000.0
50,-0.15,1.4,1000.0
50,-0.15,1.45,1000.0
50,-0.15,1.5,1000.0
50,-0.1,-1.5,1.9805666483213866
50,-0.1,-1.45,1.9791361163948198
50,-0.1,-1.4,1.977610021876938
50,-0.1,-1.35,1.9759718519512512
50,-0.1,-1.3,1.974200537796987
50,-0.1,-1.25,1.9722694037010424
50,-0.1,-1.2,1.9701450708813635
50,-0.1,-1.15,1.9677864042139341
50,-0.1,-1.1,1.9651436161303004
50,-0.1,-1.05,1.962157632510784
50,-0.1,-1.0,1.9587597140043314
50,-0.1,-0.95,1.9548709837035048
50,-0.1,-0.9,1.9504007229456246
50,-0.1,-0.85,1.9452407632323794
50,-0.1,-0.8,1.9392506888384744
50,-0.1,-0.75,1.932224418006718
50,-0.1,-0.7,1.9238212631918663
50,-0.1,-0.65,1.913423681997819
50,-0.1,-0.6,1.8997937849935986
50,-0.1,-0.55,1.879887673527051
50,-0.1,-0.5,1.8416009575964813
50,-0.1,-0.45,2.127109405514282
50,-0.1,-0.4,1.7611305284455736
50,-0.1,-0.35,1.5745543163173787
50,-0.1,-0.3,1.4257255205747823
50,-0.1,-0.25,1.2935679449855064
50,-0.1,-0.2,1.176149468508394
50,-0.1,-0.15,1.070499531355248
50,-0.1,-0.1,0.9750330108122981
50,-0.1,-0.05,0.8843771315673618
50,-0.1,0.0,0.7929192685234445
50,-0.1,0.05,0.7246092890531461
50,-0.1,0.1,0.7699625819046426
50,-0.1,0.15,1.0643354335384583
50,-0.1,0.2,1.8179671228461998
50,-0.1,0.25,3.73976896874664
50,-0.1,0.3,12.516636186770588
50,-0.1,0.35,1000.0
50,-0.1,0.4,1000.0
50,-0.1,0.45,1000.0
50,-0.1,0.5,1000.0
50,-0.1,0.55,1000.0
50,-0.1,0.6,1000.0
50,-0.1,0.65,1000.0
50,-0.1,0.7,1000.0
50,-0.1,0.75,1000.0
50,-0.1,0.8,1000.0
50,-0.1,0.85,1000.0
50,-0.1,0.9,1000.0
50,-0.1,0.95,1000.0
50,-0.1,1.0,1000.0
50,-0.1,1.05,1000.0
50,-0.1,1.1,1000.0
50,-0.1,1.15,1000.0
50,-0.1,1.2,1000.0
50,-0.1,1.25,1000.0
50,-0.1,1.3,1000.0
50,-0.1,1.35,1000.0
50,-0.1,1.4,1000.0
50,-0.1,1.45,1000.0
50,-0.1,1.5,1000.0
50,-0.05,-1.5,1.961539649042516
50,-0.05,-1.45,1.959529025806697
50,-0.05,-1.4,1.9573766690877568
50,-0.05,-1.35,1.9550617433779294
50,-0.05,-1.3,1.9525585594075747
50,-0.05,-1.25,1.9498354551398458
50,-0.05,-1.2,1.9468535256816932
50,-0.05,-1.15,1.9435652378924062
50,-0.05,-1.1,1.939912963690198
50,-0.05,-1.05,1.9358273736066347
50,-0.05,-1.0,1.9312253557692474
50,-0.05,-0.95,1.9260066219875875
50,-0.05,-0.9,1.9200476097694623
50,-0.05,-0.85,1.91319120170932
50,-0.05,-0.8,1.905231566800497
50,-0.05,-0.75,1.8958937795054325
50,-0.05,-0.7,1.8848028279805555
50,-0.05,-0.65,1.871418181346964
50,-0.05,-0.6,1.854864819190544
50,-0.05,-0.55,1.8334428871309456
50,-0.05,-0.5,1.8028025450405032
50,-0.05,-0.45,1.7431356513207006
50,-0.05,-0.4,1.9954746904954659
50,-0.05,-0.35,1.6445516238295839
50,-0.05,-0.3,1.404645947944715
50,-0.05,-0.25,1.2010971229694039
50,-0.05,-0.2,0.9980116444380082
50,-0.05,-0.15,0.7882962188550745
50,-0.05,-0.1,0.5723866188756079
50,-0.05,-0.05,0.368278524420116
50,-0.05,0.0,0.22433881747116458
50,-0.05,0.05,0.2144276053212665
50,-0.05,0.1,0.39916543522434855
50,-0.05,0.15,0.8244463691237646
50,-0.05,0.2,1.677274715342787
50,-0.05,0.25,3.7258779169049303
50,-0.05,0.3,12.904219192805215
50,-0.05,0.35,1000.0
50,-0.05,0.4,1000.0
50,-0.05,0.45,1000.0
50,-0.05,0.5,1000.0
50,-0.05,0.55,1000.0
50,-0.05,0.6,1000.0
50,-0.05,0.65,1000.0
50,-0.05,0.7,1000.0
50,-0.05,0.75,1000.0
50,-0.05,0.8,1000.0
50,-0.05,0.85,1000.0
50,-0.05,0.9,1000.0
50,-0.05,0.95,1000.0
50,-0.05,1.0,1000.0
50,-0.05,1.05,1000.0
50,-0.05,1.1,1000.0
50,-0.05,1.15,1000.0
50,-0.05,1.2,1000.0
50,-0.05,1.25,1000.0
50,-0.05,1.3,1000.0
50,-0.05,1.35,1000.0
50,-0.05,1.4,1000.0
50,-0.05,1.45,1000.0
50,-0.05,1.5,1000.0
50,0.0,-1.5,1.939584091947559
50,0.0,-1.45,1.9369923717822806
50,0.0,-1.4,1.934225395487566
50,0.0,-1.35,1.9312463037845962
50,0.0,-1.3,1.928007260691692
50,0.0,-1.25,1.924448325743869
50,0.0,-1.2,1.9204975269856572
50,0.0,-1.15,1.9160728140246541
50,0.0,-1.1,1.9110863216887173
50,0.0,-1.05,1.9054505136060178
50,0.0,-1.0,1.8990839721444919
50,0.0,-0.95,1.8919116565467122
50,0.0,-0.9,1.883850766893867
50,0.0,-0.85,1.8747712060004886
50,0.0,-0.8,1.8644251357825863
50,0.0,-0.75,1.8523628958780272
50,0.0,-0.7,1.837895831470072
50,0.0,-0.65,1.8201963763585844
50,0.0,-0.6,1.7985129807195863
50,0.0,-0.55,1.772016004778569
50,0.0,-0.5,1.738314438191422
50,0.0,-0.45,1.69042703469986
50,0.0,-0.4,1.6011318792965357
50,0.0,-0.35,1.8767960696312362
50,0.0,-0.3,1.492295001911276
50,0.0,-0.25,1.1816507258427098
50,0.0,-0.2,0.8835173012198309
50,0.0,-0.15,0.582379269362696
50,0.0,-0.1,0.2970243906816124
50,0.0,-0.05,0.08794334285678967
50,0.0,0.0,0.02728570980472099
50,0.0,0.05,0.1292890551073109
50,0.0,0.1,0.3906764335939153
50,0.0,0.15,0.86942348983898
50,0.0,0.2,1.799490678855627
50,0.0,0.25,4.044470498399164
50,0.0,0.3,14.166571516482806
50,0.0,0.35,1000.0
50,0.0,0.4,1000.0
50,0.0,0.45,1000.0
50,0.0,0.5,1000.0
50,0.0,0.55,1000.0
50,0.0,0.6,1000.0
50,0.0,0.65,1000.0
50,0.0,0.7,1000.0
50,0.0,0.75,1000.0
50,0.0,0.8,1000.0
50,0.0,0.85,1000.0
50,0.0,0.9,1000.0
50,0.0,0.95,1000.0
50,0.0,1.0,1000.0
50,0.0,1.05,1000.0
50,0.0,1.1,1000.0
50,0.0,1.15,1000.0
50,0.0,1.2,1000.0
50,0.0,1.25,1000.0
50,0.0,1.3,1000.0
50,0.0,1.35,1000.0
50,0.0,1.4,1000.0
50,0.0,1.45,1000.0
50,0.0,1.5,1000.0
50,0.05,-1.5,1.9155547643207775
50,0.05,-1.45,1.9122029095724846
50,0.05,-1.4,1.9085188086936555
50,0.05,-1.35,1.9044391977601676
50,0.05,-1.3,1.8999024256802675
50,0.05,-1.25,1.8948560974185416
50,0.05,-1.2,1.88926420717689
50,0.05,-1.15,1.883108965559601
50,0.05,-1.1,1.8763804024596697
50,0.05,-1.05,1.8690469145298165
50,0.05,-1.0,1.8610044357514925
50,0.05,-0.95,1.8520133561108358
50,0.05,-0.9,1.84165487185534
50,0.05,-0.85,1.829372821558068
50,0.05,-0.8,1.8146725880541605
50,0.05,-0.75,1.797387539261578
50,0.05,-0.7,1.7775462985361858
50,0.05,-0.65,1.7543958481894175
50,0.05,-0.6,1.7255309141585744
50,0.05,-0.55,1.6888390214556237
50,0.05,-0.5,1.6443017446217125
50,0.05,-0.45,1.5859140668390708
50,0.05,-0.4,1.5061512911686596
50,0.05,-0.35,1.373594814092726
50,0.05,-0.3,1.6888402286665603
50,0.05,-0.25,1.240502741227181
50,0.05,-0.2,0.8748291627554282
50,0.05,-0.15,0.5905521192464649
50,0.05,-0.1,0.43013083473043934
50,0.05,-0.05,0.36111178761030416
50,0.05,0.0,0.3466834238570685
50,0.05,0.05,0.4173668083567531
50,0.05,0.1,0.6384184345226658
50,0.05,0.15,1.112714557252414
50,0.05,0.2,2.099093211725737
50,0.05,0.25,4.53911729201377
50,0.05,0.3,15.589247073487382
